ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,Order,Stimulus,SearchOrCount
cass1,3,22,6678,6700,24,115.2,297.70000000000005,25.1,367.9,169.29,99.89,FALSE,LEFT,2.38,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,23,7214,7260,48,22.7,348.4,412.9,358.70000000000005,449.05,175.97,FALSE,RIGHT,7.6,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,24,7670,7704,36,426.8,364.1,353.4,147.10000000000002,308.66,146.34,FALSE,DOWN,5.3,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,25,7906,7928,24,354.8,151.60000000000002,294.7,81.5,164.68,84.96,FALSE,DOWN,1.96,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,26,8228,8458,232,295.6,70.79999999999995,302,67.29999999999995,1275.43,332.06,TRUE,NA,0.14,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,27,8640,8650,12,308.3,99.5,313.9,71.79999999999995,57.66,49.98,FALSE,DOWN,0.63,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,28,8860,8884,26,313.8,76.70000000000005,213.1,139.70000000000005,156.35,90.22,FALSE,LEFT,2.38,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,29,9310,9330,22,221.1,125.20000000000005,261.1,176,113.53,68,FALSE,UP,1.38,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,30,9528,9566,40,250.8,173.60000000000002,719.8,248.89999999999998,455.53,233.44,FALSE,RIGHT,9.4,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,31,10048,10078,32,708.1,242.70000000000005,959.3,230.10000000000002,318.08,157.76,FALSE,RIGHT,5.08,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,32,10406,10418,14,941.5,225.70000000000005,906.7,213.39999999999998,64.81,51.08,FALSE,LEFT,0.76,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,33,10744,10798,56,920.5,216.39999999999998,1458.9,294.70000000000005,447.02,209.89,FALSE,RIGHT,10.8,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,34,11010,11048,40,1478,299.1,1123.3,416.9,360.16,190.06,FALSE,LEFT,7.62,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,35,11240,11260,22,1116.1,411.1,1039.5,426.70000000000005,120.06,68.23,FALSE,LEFT,1.62,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,36,11490,11506,18,1049.1,424.4,1002.3,409.6,81.1,50.77,FALSE,LEFT,1.03,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,37,11762,11798,38,1014.4,414.9,1279.8,309.29999999999995,322.14,156.52,FALSE,RIGHT,5.96,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,38,12170,12206,38,1272.9,301.1,947.6,317.5,363.18,172.7,FALSE,LEFT,6.57,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,39,12430,12478,50,947.3,299.79999999999995,565.3,340.20000000000005,366.7,167.32,FALSE,LEFT,7.83,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,40,12874,13006,134,539.5,328.79999999999995,320.8,337,909.99,329.9,TRUE,LEFT,4.38,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,41,13242,13274,34,333.2,334.1,58.4,369.5,294.36,156.88,FALSE,LEFT,5.41,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,42,13554,13584,32,73.8,365.70000000000005,408.1,353,408.16,206.33,FALSE,RIGHT,6.55,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,43,13962,13982,22,400.7,340.1,315.6,341.9,120.93,73.37,FALSE,LEFT,1.69,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,44,14442,14512,72,310.4,328.4,875.3,940.4,587.76,294.46,FALSE,UP,19.3,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,45,14710,14732,24,873.2,964.9,827.1,886.8,152.25,92.14,FALSE,DOWN,2.3,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,46,15024,15076,54,834.2,876.5,1136.9,879.1,289.89,138.1,FALSE,RIGHT,6.43,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,47,15188,15232,46,1144.2,875.5,660.5,985.1,436.26,235.07,FALSE,LEFT,10.66,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,48,15486,15528,44,649.6,998.2,245.2,641.3,607.64,285.97,FALSE,DOWN,12.49,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,49,15838,15864,28,237.5,621,205.2,483.4,245.36,124.39,FALSE,DOWN,3.49,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,50,16022,16046,26,208.9,487.79999999999995,60.1,421.9,236.44,122.87,FALSE,LEFT,3.31,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,51,16230,16246,18,69.3,407.79999999999995,17.2,377.6,99.68,61.8,FALSE,LEFT,1.23,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,52,16394,16420,28,27.5,374.70000000000005,227,304.79999999999995,296.06,146.79,FALSE,RIGHT,4.18,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,53,16762,16874,114,197.4,275.4,163.6,306.6,1191.01,495.49,TRUE,UP,0.98,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,54,17132,17154,24,154.5,305.29999999999995,48.6,264.1,164.8,89.53,FALSE,LEFT,2.23,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,55,17370,17400,32,59.2,271.70000000000005,116.3,285.6,167.81,78.52,FALSE,RIGHT,1.13,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,56,17590,17610,22,133.6,280.6,65.5,284.29999999999995,112.63,61.75,FALSE,LEFT,1.3,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,57,17878,17944,68,67.7,277.1,984.8,270,555.93,279.26,FALSE,RIGHT,17.93,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,58,18242,18254,14,995.8,269.1,962.8,248.60000000000002,68.48,53.05,FALSE,LEFT,0.83,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,59,18392,18442,52,967.6,255.89999999999998,1387.4,257.29999999999995,408.95,179.78,FALSE,RIGHT,8.35,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,60,18652,18684,34,1407.9,256.6,1494.5,120.5,265.09,121.35,FALSE,DOWN,3.53,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,61,19206,19230,26,1510.8,124.39999999999998,1365.5,117.29999999999995,188.49,105.45,FALSE,LEFT,2.77,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,62,19572,19598,28,1356.2,113.5,1561,115.29999999999995,269.35,134.42,FALSE,RIGHT,3.88,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,63,19784,19792,10,1541.8,110.29999999999995,1516.3,115.60000000000002,49.21,40.68,FALSE,NA,0.49,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,64,20190,20232,44,1516.8,112.5,1391.8,450.70000000000005,340.7,195.23,FALSE,UP,8.27,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,65,20480,20510,32,1393.7,454.70000000000005,1133.6,480.4,307.44,164.39,FALSE,LEFT,5.31,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,66,20718,20774,58,1135.3,492.20000000000005,1376.2,971.4,604.28,267.08,FALSE,UP,13.24,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,3,67,21012,21060,50,1358.2,985.2,1059.2,528.2,595.87,268.04,FALSE,DOWN,13.29,RIGHT,Visual foraging,1,fjord.jpg,Search
cass1,4,1,130,150,22,1070.7,453.70000000000005,1009.3,398,152.16,84.48,FALSE,DOWN,1.87,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,2,464,494,32,1017.6,403.9,856.9,553.1,293.65,155.59,FALSE,UP,5.02,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,3,704,728,26,855,531.4,758.6,474.1,206.18,99.06,FALSE,LEFT,2.48,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,4,1094,1134,42,754.7,464.79999999999995,358.8,453.9,370.41,194.21,FALSE,LEFT,8.11,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,5,1338,1364,28,352.2,454.29999999999995,274.9,319.9,262.79,130.68,FALSE,DOWN,3.6,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,6,1604,1644,42,274.2,335.5,582,254.29999999999995,432,174.25,FALSE,RIGHT,6.42,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,7,1862,1902,42,596.7,256.70000000000005,830.4,195.89999999999998,373.71,146.23,FALSE,RIGHT,4.91,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,8,2088,2136,50,854.1,190.60000000000002,1573.3,371.29999999999995,521.87,299.92,FALSE,RIGHT,14.76,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,9,2344,2368,26,1569.3,373.70000000000005,1611.7,488.29999999999995,204.65,113.04,FALSE,UP,2.88,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,10,2550,2698,150,1585.3,476.79999999999995,1244.7,408.6,1341.15,335.65,TRUE,LEFT,6.95,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,11,2860,2882,24,1255,424.29999999999995,1271.7,341.29999999999995,152.49,82.87,FALSE,DOWN,2.05,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,12,2986,3040,56,1275.7,352.29999999999995,1479.7,888.1,629.16,289.31,FALSE,UP,14.01,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,13,3234,3254,22,1477.6,920.5,1408.6,902.2,121.67,68.4,FALSE,LEFT,1.48,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,14,3408,3436,30,1412,898.6,1461.1,1050.8,277.55,137.75,FALSE,UP,4.07,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,15,3674,3730,58,1454.2,1036.2,874,975.8,464.09,220.99,FALSE,LEFT,12.2,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,16,3960,3986,28,855.8,972.4,668.4,985.5,272.75,140.19,FALSE,LEFT,4.02,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,17,4214,4250,38,675.8,980,399.7,928.1,320.91,156.01,FALSE,LEFT,5.98,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,18,4538,4578,42,405.1,923,255.2,642.4,420.58,189.15,FALSE,DOWN,7.87,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,19,4806,4832,28,249.3,638.8,168.4,512.2,256.5,126.13,FALSE,DOWN,3.56,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,20,5114,5138,26,172.8,513.3,122.7,400.70000000000005,192.58,109.56,FALSE,DOWN,2.91,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,21,5438,5484,48,123.9,393.29999999999995,594.6,417.4,496.46,210.83,FALSE,RIGHT,9.39,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,22,5996,6024,30,609.2,408.5,390.8,296.20000000000005,326.94,174.1,FALSE,LEFT,5.19,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,23,6454,6478,26,384.5,279.79999999999995,382.6,147.10000000000002,226.22,117.32,FALSE,DOWN,3.09,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,24,6812,6868,58,379.8,162.89999999999998,1069.1,232.29999999999995,536.95,252.18,FALSE,RIGHT,13.73,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,25,7018,7228,212,1080.3,212.29999999999995,1027,317.6,963.68,278.37,TRUE,UP,2.73,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,26,7362,7394,34,1029.2,313,856.3,455.4,274.8,152.2,FALSE,LEFT,4.99,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,27,7690,7712,24,861.8,454.5,753.2,443.6,161.74,89.45,FALSE,LEFT,2.27,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,28,7966,8018,54,763.1,443.20000000000005,1169.8,696.5,541.32,213.84,FALSE,RIGHT,10.65,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,29,8124,8166,44,1188,704.5,750.5,512.1,490.03,235.07,FALSE,LEFT,10.38,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,30,8380,8394,16,751.6,500,729.8,466.20000000000005,78.05,53.08,FALSE,DOWN,0.97,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,31,8624,8646,24,733.2,474,802.9,464.5,124,64.41,FALSE,RIGHT,1.47,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,32,8810,8866,58,789.8,459.70000000000005,1514.3,628.4,573.85,281.65,FALSE,RIGHT,15.32,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,33,9164,9200,38,1528.9,634,1147.9,620.8,388.23,201.85,FALSE,LEFT,7.75,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,34,9670,9840,172,1135.1,599.6,1114.3,616.6,1314.52,395.91,TRUE,UP,0.62,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,35,9992,10038,48,1122.9,629.4,1003.2,866.2,390.97,156.69,FALSE,UP,6.68,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,36,10278,10298,22,996.5,886.4,1035.4,832.7,133.86,77.29,FALSE,DOWN,1.64,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,37,10486,10502,18,1033.7,837.6,1003.8,803.2,88.09,57.11,FALSE,DOWN,1.11,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,38,10744,10782,40,1020.4,800,894,983.6,258.79,141.03,FALSE,UP,5.56,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,39,10956,11014,60,906.1,977.4,314.2,783.5,509.11,242.99,FALSE,LEFT,13.41,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,40,11146,11336,192,279.3,759.1,227.4,683.7,1390.7,398.26,TRUE,DOWN,2.2,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,41,11406,11468,64,226,674.3,1053.1,440.70000000000005,667.2,301.92,FALSE,RIGHT,17.86,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,42,11832,11858,28,1081.7,474.6,1238.6,403.6,252.68,129.65,FALSE,RIGHT,3.66,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,43,12002,12036,36,1225.4,399.29999999999995,1046.7,600.4,337.74,176.28,FALSE,UP,6.25,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,44,12334,12356,24,1036.7,592.5,939.3,541.3,183.21,94.02,FALSE,LEFT,2.42,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,45,12548,12574,28,958,547.1,826.3,434.4,278.02,142.31,FALSE,DOWN,3.95,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,46,12842,12898,58,826.2,428.79999999999995,1536,466,571.13,267.19,FALSE,RIGHT,14.31,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,47,13100,13128,30,1546.6,437.79999999999995,1592.4,486.70000000000005,173.43,84.48,FALSE,UP,1.48,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,48,13258,13488,232,1595.9,488.4,982.6,383,1417.29,647.98,TRUE,LEFT,12.5,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,49,13718,13740,24,935.5,346.9,806.1,394.9,203.37,120.99,FALSE,LEFT,2.91,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,50,13958,13982,26,807.7,427.79999999999995,684.3,444.6,189.06,97.92,FALSE,LEFT,2.59,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,51,14148,14198,52,695.2,433.9,1177.7,492.70000000000005,543.13,217.01,FALSE,RIGHT,10.05,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,52,14668,14676,10,1210.1,503.79999999999995,1195.8,496.20000000000005,39.13,35.9,FALSE,NA,0.35,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,53,14894,14940,48,1196.7,491.6,1574.4,470.5,454.1,181.33,FALSE,RIGHT,7.55,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,54,15078,15126,50,1589.9,477.29999999999995,1434.3,917.8,589.65,255.38,FALSE,UP,11.49,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,60,16820,17044,226,148.7,1015.8,210.2,576.7,1542.13,352.2,TRUE,DOWN,11.23,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,61,17238,17284,48,212.9,581.9,509.7,675.1,448,151.75,FALSE,RIGHT,6.51,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,62,17554,17578,26,519.6,681,424.1,642.2,164.2,83.92,FALSE,LEFT,2.22,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,63,17716,17764,50,444.1,638.4,842.5,621,450.74,195.6,FALSE,RIGHT,8.34,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,64,18096,18130,36,866.8,614.7,1175.5,562.1,409.05,181.97,FALSE,RIGHT,6.59,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,65,18556,18588,34,1162.6,552,996.2,708.1,308.27,156.55,FALSE,UP,5.32,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,66,18976,19002,28,999.4,729.4,1129.1,902.7,371.61,190.97,FALSE,UP,5.32,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,4,67,19206,21220,2016,999.4,729.4,1129.1,902.7,0,NA,TRUE,UP,5.35,RIGHT,Visual foraging,1,droplets.jpg,Search
cass1,5,2,492,542,52,958.9,538.2,852.8,835.6,432.01,190.99,FALSE,UP,8.03,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,3,830,868,40,847.8,806.6,600.7,807.3,256.22,135.9,FALSE,LEFT,5.25,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,4,1120,1140,22,611,779.5,540,777.8,114.26,65.83,FALSE,LEFT,1.5,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,5,1310,1356,48,551.3,776.9,233.1,743.6,360.06,152.46,FALSE,LEFT,6.62,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,6,1486,1508,24,211.2,733.6,90,697.5,187.14,102.18,FALSE,LEFT,2.58,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,7,1832,1884,54,101.4,696.5,658.5,505.1,563.24,248.49,FALSE,RIGHT,12.28,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,8,2136,2166,32,677.9,469.9,502.6,319.79999999999995,313.8,158.22,FALSE,DOWN,5.15,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,9,2342,2512,172,497,312,542.8,345.9,1415.33,310.77,TRUE,RIGHT,1.24,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,10,2694,2718,26,563.6,334.79999999999995,441.7,248.10000000000002,229.16,118.77,FALSE,LEFT,3.21,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,11,2954,3008,56,459,275.29999999999995,822.1,589.1,542.48,220.09,FALSE,UP,10.74,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,12,3188,3372,186,834,606.4,1111.1,663.4,1454.97,323.33,TRUE,RIGHT,6.01,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,13,3836,3866,32,947,661.4,841.1,479.70000000000005,329.27,160.12,FALSE,DOWN,5.15,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,14,4114,4134,22,848.9,482.70000000000005,807.5,461.1,91.81,51.08,FALSE,LEFT,1.02,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,15,4354,4404,52,820.9,460.5,1322.6,313.5,510.97,229.95,FALSE,RIGHT,10.81,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,16,4638,4686,50,1332.9,304,1355.4,690.6,512.49,234.49,FALSE,UP,9.56,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,17,4868,4910,44,1350.4,718.8,1048.2,712.3,384.99,162.43,FALSE,LEFT,6.29,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,18,5192,5240,50,1034.5,703.3,664.7,764.8,398.26,176.71,FALSE,LEFT,7.99,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,19,5514,5566,54,648.7,763,584.1,390.1,485.39,194.86,FALSE,DOWN,9.57,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,20,5836,5998,164,568.3,348,469.8,276.4,1366.31,391.71,TRUE,LEFT,2.63,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,21,6214,6266,54,478.8,273.1,762.1,676.9,558.36,248.56,FALSE,UP,11.61,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,22,6542,6570,30,769.4,699.5,805.6,515.8,319.03,159.85,FALSE,DOWN,4.79,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,23,6928,6970,44,800.6,518.5,373.5,375.20000000000005,442.93,213.46,FALSE,LEFT,9.44,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,24,7336,7362,28,366.5,359.79999999999995,345.3,525.6,267.45,146.77,FALSE,UP,4.11,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,25,7652,7702,52,336.6,517.4,825.8,472.6,525.7,217.66,FALSE,RIGHT,10.11,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,26,8220,8270,52,843.6,458.4,288.7,253.29999999999995,455.46,239.64,FALSE,LEFT,12.23,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,27,8518,8542,26,275.2,234.5,475.3,256.79999999999995,284.92,151.03,FALSE,RIGHT,3.97,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,28,8784,8816,34,462.2,239.60000000000002,235.9,312,260.33,139.28,FALSE,LEFT,4.78,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,29,8992,9030,40,234.5,312.79999999999995,472.2,260.79999999999995,387.73,154.08,FALSE,RIGHT,4.85,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,30,9206,9260,56,486.5,259,1097,93.5,550.5,247.14,FALSE,RIGHT,12.67,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,31,9502,9546,46,1128.1,85.60000000000002,1348.4,246.79999999999995,351.37,139.75,FALSE,RIGHT,5.68,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,32,9728,9886,160,1358.7,241.10000000000002,1297.9,704.4,1234.66,523.25,TRUE,UP,11.43,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,33,10052,10088,38,1301.4,731.6,1083,718.6,328.46,137.66,FALSE,LEFT,4.57,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,34,10420,10440,22,1065.6,695.9,1047.5,639.4,110.26,65.48,FALSE,DOWN,1.51,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,35,10654,10692,40,1053.3,640.5,753.1,787,379.81,186.72,FALSE,LEFT,7.41,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,36,10864,10882,20,757.2,794.1,739.5,851.6,113.38,75.83,FALSE,UP,1.57,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,37,11146,11174,30,733.7,840.1,735.5,675.5,262.72,141.43,FALSE,DOWN,4.32,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,38,11452,11486,36,734.8,682.3,848.2,509.29999999999995,277.53,141.13,FALSE,DOWN,5.05,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,39,11948,11984,38,827.2,494.6,552.4,559.9,291.2,153.98,FALSE,LEFT,5.96,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,40,12364,12396,34,563.3,562.5,486.6,323.29999999999995,361.65,182.14,FALSE,DOWN,6.13,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,41,12548,12566,20,483.5,318.1,490.6,256.5,111.38,67.22,FALSE,DOWN,1.48,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,42,12926,12970,46,496.9,274.9,770.2,257.20000000000005,356.23,148.33,FALSE,RIGHT,5.52,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,43,13326,13362,38,789.6,243.70000000000005,467.1,249.79999999999995,317.3,168.48,FALSE,LEFT,6.48,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,44,13626,13848,224,474.1,232.70000000000005,846.4,503.70000000000005,1008.23,326.39,TRUE,RIGHT,10.06,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,45,13982,14018,38,785.6,542.7,644.6,271,424.09,193.96,FALSE,DOWN,7.3,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,46,14292,14344,54,628.2,267.20000000000005,729.5,621.4,378.8,186.64,FALSE,UP,9.03,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,47,14622,14668,48,732.6,635.9,1036.1,698.7,406.84,156.07,FALSE,RIGHT,6.61,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,48,14716,14936,222,1050.6,696.2,1136.6,501,1268.83,325.13,TRUE,DOWN,5.31,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,49,15200,15236,38,1126.8,568.8,818.6,529.6,350.49,171.23,FALSE,LEFT,6.5,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,50,15654,15692,40,806.9,518.1,1053.2,689,385.61,171.49,FALSE,RIGHT,6.79,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,51,15994,16044,52,1053.8,686.3,1528.1,650.2,452.55,206.85,FALSE,RIGHT,9.74,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,52,16240,16260,22,1533.6,651,1458.2,624.8,132.21,72.53,FALSE,LEFT,1.64,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,53,16466,16516,52,1475.6,623.3,794.2,643.5,476.03,272.9,FALSE,LEFT,14.02,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,54,16870,16892,24,795.5,643.7,734.2,563.6,186.95,97.9,FALSE,DOWN,2.43,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,55,17298,17322,26,737.8,561.9,660.8,668.4,218.08,119.59,FALSE,UP,3.19,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,56,17592,17616,26,642.5,664.7,545.6,760.6,222.54,122.47,FALSE,UP,3.23,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,57,18068,18102,36,528.8,772,446.6,583.6,323.2,148.92,FALSE,DOWN,5.15,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,58,18624,18648,26,450.9,572.2,313.6,528.5,212.01,112.41,FALSE,LEFT,3.01,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,59,19052,19078,28,323.3,514.5,498.6,588,298.63,144.23,FALSE,RIGHT,4.04,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,60,19508,19514,8,481.8,586.5,461.1,584.9,53.69,47.77,FALSE,NA,0.43,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,61,19698,19742,46,458.9,594.4,815.9,471,475.24,193.08,FALSE,RIGHT,8.04,RIGHT,Visual foraging,1,birds.jpg,Search
cass1,5,62,20454,20500,48,811.3,454.29999999999995,1086.1,473.29999999999995,345.71,135.32,FALSE,RIGHT,5.72,RIGHT,Visual foraging,1,birds.jpg,Search
